table,name,valueType,unit,repeatable,label,variableNameRegexp,variableValueRegexp
chemicals,m_dep_raw_birth,decimal,µg/L,0,Maternal  DEP birth levels,,
chemicals,m_dep_lod_birth,decimal,µg/L,0,Limit of detection of maternal  DEP at birth,,
chemicals,m_detp_raw_precon,decimal,µg/L,0,Maternal DETP preconception levels,,
chemicals,m_detp_lod_precon,decimal,µg/L,0,Limit of detection of maternal  DETP at preconception,,
chemicals,m_detp_raw_preg,decimal,µg/L,0,Maternal urine DETP pregnancy levels,,
chemicals,m_detp_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine DETP at pregnancy,,
chemicals,m_detp_raw_birth,decimal,µg/L,0,Maternal  DETP birth levels,,
chemicals,m_detp_lod_birth,decimal,µg/L,0,Limit of detection of maternal  DETP at birth,,
chemicals,m_dedtp_raw_precon,decimal,µg/L,0,Maternal DEDTP preconception levels,,
chemicals,m_dedtp_lod_precon,decimal,µg/L,0,Limit of detection of maternal  DEDTP at preconception,,
chemicals,m_dedtp_raw_preg,decimal,µg/L,0,Maternal urine DEDTP pregnancy levels,,
chemicals,m_dedtp_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine DEDTP at pregnancy,,
chemicals,m_dedtp_raw_birth,decimal,µg/L,0,Maternal  DEDTP birth levels,,
chemicals,m_dedtp_lod_birth,decimal,µg/L,0,Limit of detection of maternal  DEDTP at birth,,
chemicals,m_hg_raw_precon,decimal,µg/L,0,Maternal Hg preconception levels,,
chemicals,m_hg_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Hg at preconception,,
chemicals,m_hg_raw_birth,decimal,µg/L,0,Maternal  Hg birth levels,,
chemicals,m_hg_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Hg at birth,,
chemicals,m_cd_raw_precon,decimal,µg/L,0,Maternal  Cd preconception levels,,
chemicals,m_cd_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Cd at preconception,,
chemicals,m_cd_raw_birth,decimal,µg/L,0,Maternal   Cd birth levels,,
chemicals,m_cd_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Cd at birth,,
chemicals,m_pb_raw_precon,decimal,µg/L,0,Maternal  Pb preconception levels,,
chemicals,m_pb_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Pb at preconception,,
chemicals,m_pb_raw_birth,decimal,µg/L,0,Maternal   Pb birth levels,,
chemicals,m_pb_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Pb at birth,,
chemicals,m_se_raw_precon,decimal,µg/L,0,Maternal  Se preconception levels,,
chemicals,m_se_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Se at preconception,,
chemicals,m_se_raw_birth,decimal,µg/L,0,Maternal   Se birth levels,,
chemicals,m_se_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Se at birth,,
chemicals,m_mn_raw_precon,decimal,µg/L,0,Maternal  Mn preconception levels,,
chemicals,m_mn_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Mn at preconception,,
chemicals,m_mn_raw_birth,decimal,µg/L,0,Maternal   Mn birth levels,,
chemicals,m_mn_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Mn at birth,,
chemicals,m_zn_raw_precon,decimal,µg/L,0,Maternal  Zn preconception levels,,
chemicals,m_zn_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Zn at preconception,,
chemicals,m_zn_raw_birth,decimal,µg/L,0,Maternal   Zn birth levels,,
chemicals,m_zn_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Zn at birth,,
chemicals,m_as_raw_precon,decimal,µg/L,0,Maternal  As preconception levels,,
chemicals,m_as_lod_precon,decimal,µg/L,0,Limit of detection of maternal   As at preconception,,
chemicals,m_as_raw_birth,decimal,µg/L,0,Maternal   As birth levels,,
chemicals,m_as_lod_birth,decimal,µg/L,0,Limit of detection of maternal   As at birth,,
chemicals,m_tl_raw_precon,decimal,µg/L,0,Maternal  Tl preconception levels,,
chemicals,m_tl_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Tl at preconception,,
chemicals,m_tl_raw_birth,decimal,µg/L,0,Maternal   Tl birth levels,,
chemicals,m_tl_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Tl at birth,,
chemicals,m_co_raw_precon,decimal,µg/L,0,Maternal  Co preconception levels,,
chemicals,m_co_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Co at preconception,,
chemicals,m_co_raw_birth,decimal,µg/L,0,Maternal   Co birth levels,,
chemicals,m_co_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Co at birth,,
chemicals,m_cu_raw_precon,decimal,µg/L,0,Maternal  Cu preconception levels,,
chemicals,m_cu_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Cu at preconception,,
chemicals,m_cu_raw_birth,decimal,µg/L,0,Maternal   Cu birth levels,,
chemicals,m_cu_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Cu at birth,,
chemicals,m_mo_raw_precon,decimal,µg/L,0,Maternal  Mo preconception levels,,
chemicals,m_mo_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Mo at preconception,,
chemicals,m_mo_raw_birth,decimal,µg/L,0,Maternal   Mo birth levels,,
chemicals,m_mo_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Mo at birth,,
chemicals,m_cs_raw_precon,decimal,µg/L,0,Maternal  Cs preconception levels,,
chemicals,m_cs_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Cs at preconception,,
chemicals,m_cs_raw_birth,decimal,µg/L,0,Maternal   Cs birth levels,,
chemicals,m_cs_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Cs at birth,,
chemicals,m_na_raw_precon,decimal,µg/L,0,Maternal  Na preconception levels,,
chemicals,m_na_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Na at preconception,,
chemicals,m_na_raw_birth,decimal,µg/L,0,Maternal   Na birth levels,,
chemicals,m_na_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Na at birth,,
chemicals,m_k_raw_precon,decimal,µg/L,0,Maternal  K preconception levels,,
chemicals,m_k_lod_precon,decimal,µg/L,0,Limit of detection of maternal   K at preconception,,
chemicals,m_k_raw_birth,decimal,µg/L,0,Maternal   K birth levels,,
chemicals,m_k_lod_birth,decimal,µg/L,0,Limit of detection of maternal   K at birth,,
chemicals,m_mg_raw_precon,decimal,µg/L,0,Maternal  Mg preconception levels,,
chemicals,m_mg_lod_precon,decimal,µg/L,0,Limit of detection of maternal   Mg at preconception,,
chemicals,m_mg_raw_birth,decimal,µg/L,0,Maternal   Mg birth levels,,
chemicals,m_mg_lod_birth,decimal,µg/L,0,Limit of detection of maternal   Mg at birth,,
chemicals,m_cotinine_raw_precon,decimal,µg/L,0,Maternal Cotinine preconception levels,,
chemicals,m_cotinine_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Cotinine at preconception,,
chemicals,m_cotinine_raw_preg,decimal,µg/L,0,Maternal urine Cotinine pregnancy levels,,
chemicals,m_cotinine_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Cotinine at pregnancy,,
chemicals,m_cotinine_raw_birth,decimal,µg/L,0,Maternal  Cotinine birth levels,,
chemicals,m_cotinine_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Cotinine at birth,,
chemicals,m_benzoapyrene_raw_precon,decimal,µg/L,0,Maternal Benzo(a)pyrene preconception levels,,
chemicals,m_benzoapyrene_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Benzo(a)pyrene at preconception,,
chemicals,m_benzoapyrene_raw_preg,decimal,µg/L,0,Maternal urine Benzo(a)pyrene pregnancy levels,,
chemicals,m_benzoapyrene_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Benzo(a)pyrene at pregnancy,,
chemicals,m_benzoapyrene_raw_birth,decimal,µg/L,0,Maternal  Benzo(a)pyrene birth levels,,
chemicals,m_benzoapyrene_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Benzo(a)pyrene at birth,,
chemicals,m_chrysene_raw_precon,decimal,µg/L,0,Maternal Chrysene preconception levels,,
chemicals,m_chrysene_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Chrysene at preconception,,
chemicals,m_chrysene_raw_preg,decimal,µg/L,0,Maternal urine Chrysene pregnancy levels,,
chemicals,m_chrysene_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Chrysene at pregnancy,,
chemicals,m_chrysene_raw_birth,decimal,µg/L,0,Maternal  Chrysene birth levels,,
chemicals,m_chrysene_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Chrysene at birth,,
chemicals,m_fluorene_raw_precon,decimal,µg/L,0,Maternal Fluorene preconception levels,,
chemicals,m_fluorene_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Fluorene at preconception,,
chemicals,m_fluorene_raw_preg,decimal,µg/L,0,Maternal urine Fluorene pregnancy levels,,
chemicals,m_fluorene_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Fluorene at pregnancy,,
chemicals,m_fluorene_raw_birth,decimal,µg/L,0,Maternal  Fluorene birth levels,,
chemicals,m_fluorene_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Fluorene at birth,,
chemicals,m_naphthalene_raw_precon,decimal,µg/L,0,Maternal Naphthalene preconception levels,,
chemicals,m_naphthalene_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Naphthalene at preconception,,
chemicals,m_naphthalene_raw_preg,decimal,µg/L,0,Maternal urine Naphthalene pregnancy levels,,
chemicals,m_naphthalene_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Naphthalene at pregnancy,,
chemicals,m_naphthalene_raw_birth,decimal,µg/L,0,Maternal  Naphthalene birth levels,,
chemicals,m_naphthalene_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Naphthalene at birth,,
chemicals,m_phenanthrene_raw_precon,decimal,µg/L,0,Maternal Phenanthrene preconception levels,,
chemicals,m_phenanthrene_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Phenanthrene at preconception,,
chemicals,m_phenanthrene_raw_preg,decimal,µg/L,0,Maternal urine Phenanthrene pregnancy levels,,
chemicals,m_phenanthrene_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Phenanthrene at pregnancy,,
chemicals,m_phenanthrene_raw_birth,decimal,µg/L,0,Maternal  Phenanthrene birth levels,,
chemicals,m_phenanthrene_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Phenanthrene at birth,,
chemicals,m_pyrene_raw_precon,decimal,µg/L,0,Maternal Pyrene preconception levels,,
chemicals,m_pyrene_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Pyrene at preconception,,
chemicals,m_pyrene_raw_preg,decimal,µg/L,0,Maternal urine Pyrene pregnancy levels,,
chemicals,m_pyrene_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Pyrene at pregnancy,,
chemicals,m_pyrene_raw_birth,decimal,µg/L,0,Maternal  Pyrene birth levels,,
chemicals,m_pyrene_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Pyrene at birth,,
chemicals,m_phenoxyacetic_acid_raw_precon,decimal,µg/L,0,Maternal Phenoxyacetic acid preconception levels,,
chemicals,m_phenoxyacetic_acid_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Phenoxyacetic acid at preconception,,
chemicals,m_phenoxyacetic_acid_raw_preg,decimal,µg/L,0,Maternal urine Phenoxyacetic acid pregnancy levels,,
chemicals,m_phenoxyacetic_acid_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Phenoxyacetic acid at pregnancy,,
chemicals,m_phenoxyacetic_acid_raw_birth,decimal,µg/L,0,Maternal  Phenoxyacetic acid birth levels,,
chemicals,m_phenoxyacetic_acid_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Phenoxyacetic acid at birth,,
chemicals,m_maa_raw_precon,decimal,µg/L,0,Maternal MAA preconception levels,,
chemicals,m_maa_lod_precon,decimal,µg/L,0,Limit of detection of maternal  MAA at preconception,,
chemicals,m_maa_raw_preg,decimal,µg/L,0,Maternal urine MAA pregnancy levels,,
chemicals,m_maa_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine MAA at pregnancy,,
chemicals,m_maa_raw_birth,decimal,µg/L,0,Maternal  MAA birth levels,,
chemicals,m_maa_lod_birth,decimal,µg/L,0,Limit of detection of maternal  MAA at birth,,
chemicals,m_meaa_raw_precon,decimal,µg/L,0,Maternal MEAA preconception levels,,
chemicals,m_meaa_lod_precon,decimal,µg/L,0,Limit of detection of maternal  MEAA at preconception,,
chemicals,m_meaa_raw_preg,decimal,µg/L,0,Maternal urine MEAA pregnancy levels,,
chemicals,m_meaa_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine MEAA at pregnancy,,
chemicals,m_meaa_raw_birth,decimal,µg/L,0,Maternal  MEAA birth levels,,
chemicals,m_meaa_lod_birth,decimal,µg/L,0,Limit of detection of maternal  MEAA at birth,,
chemicals,m_eaa_raw_precon,decimal,µg/L,0,Maternal EAA preconception levels,,
chemicals,m_eaa_lod_precon,decimal,µg/L,0,Limit of detection of maternal  EAA at preconception,,
chemicals,m_eaa_raw_preg,decimal,µg/L,0,Maternal urine EAA pregnancy levels,,
chemicals,m_eaa_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine EAA at pregnancy,,
chemicals,m_eaa_raw_birth,decimal,µg/L,0,Maternal  EAA birth levels,,
chemicals,m_eaa_lod_birth,decimal,µg/L,0,Limit of detection of maternal  EAA at birth,,
chemicals,m_eeaa_raw_precon,decimal,µg/L,0,Maternal EEAA preconception levels,,
chemicals,m_eeaa_lod_precon,decimal,µg/L,0,Limit of detection of maternal  EEAA at preconception,,
chemicals,m_eeaa_raw_preg,decimal,µg/L,0,Maternal urine EEAA pregnancy levels,,
chemicals,m_eeaa_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine EEAA at pregnancy,,
chemicals,m_eeaa_raw_birth,decimal,µg/L,0,Maternal  EEAA birth levels,,
chemicals,m_eeaa_lod_birth,decimal,µg/L,0,Limit of detection of maternal  EEAA at birth,,
chemicals,m_2mpa_raw_precon,decimal,µg/L,0,Maternal 2_MPA preconception levels,,
chemicals,m_2mpa_lod_precon,decimal,µg/L,0,Limit of detection of maternal  2_MPA at preconception,,
chemicals,m_2mpa_raw_preg,decimal,µg/L,0,Maternal urine 2_MPA pregnancy levels,,
chemicals,m_2mpa_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine 2_MPA at pregnancy,,
chemicals,m_2mpa_raw_birth,decimal,µg/L,0,Maternal  2_MPA birth levels,,
chemicals,m_2mpa_lod_birth,decimal,µg/L,0,Limit of detection of maternal  2_MPA at birth,,
chemicals,m_chlorphyrifos_raw_precon,decimal,µg/L,0,Maternal Chlorphyrifos preconception levels,,
chemicals,m_chlorphyrifos_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Chlorphyrifos at preconception,,
chemicals,m_chlorphyrifos_raw_preg,decimal,µg/L,0,Maternal urine Chlorphyrifos pregnancy levels,,
chemicals,m_chlorphyrifos_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Chlorphyrifos at pregnancy,,
chemicals,m_chlorphyrifos_raw_birth,decimal,µg/L,0,Maternal  Chlorphyrifos birth levels,,
chemicals,m_chlorphyrifos_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Chlorphyrifos at birth,,
chemicals,m_pyrethroids_raw_precon,decimal,µg/L,0,Maternal Pyrethroids preconception levels,,
chemicals,m_pyrethroids_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Pyrethroids at preconception,,
chemicals,m_pyrethroids_raw_preg,decimal,µg/L,0,Maternal urine Pyrethroids pregnancy levels,,
chemicals,m_pyrethroids_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Pyrethroids at pregnancy,,
chemicals,m_pyrethroids_raw_birth,decimal,µg/L,0,Maternal  Pyrethroids birth levels,,
chemicals,m_pyrethroids_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Pyrethroids at birth,,
chemicals,m_boscalid_raw_precon,decimal,µg/L,0,Maternal Boscalid preconception levels,,
chemicals,m_boscalid_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Boscalid at preconception,,
chemicals,m_boscalid_raw_preg,decimal,µg/L,0,Maternal urine Boscalid pregnancy levels,,
chemicals,m_boscalid_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Boscalid at pregnancy,,
chemicals,m_boscalid_raw_birth,decimal,µg/L,0,Maternal  Boscalid birth levels,,
chemicals,m_boscalid_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Boscalid at birth,,
chemicals,m_imazalil_raw_precon,decimal,µg/L,0,Maternal Imazalil preconception levels,,
chemicals,m_imazalil_lod_precon,decimal,µg/L,0,Limit of detection of maternal  Imazalil at preconception,,
chemicals,m_imazalil_raw_preg,decimal,µg/L,0,Maternal urine Imazalil pregnancy levels,,
chemicals,m_imazalil_lod_preg,decimal,µg/L,0,Limit of detection of maternal urine Imazalil at pregnancy,,
chemicals,m_imazalil_raw_birth,decimal,µg/L,0,Maternal  Imazalil birth levels,,
chemicals,m_imazalil_lod_birth,decimal,µg/L,0,Limit of detection of maternal  Imazalil at birth,,
chemicals,c_bpa_raw_birth,decimal,µg/L,0,Newborn BPA birth levels,,
chemicals,c_bpa_lod_birth,decimal,µg/L,0,Limit of detection of newborn  BPA at birth,,
chemicals,c_bps_raw_birth,decimal,µg/L,0,Newborn BPS birth levels,,
chemicals,c_bps_lod_birth,decimal,µg/L,0,Limit of detection of newborn  BPS at birth,,
chemicals,c_bpf_raw_birth,decimal,µg/L,0,Newborn BPF birth levels,,
chemicals,c_bpf_lod_birth,decimal,µg/L,0,Limit of detection of newborn  BPF at birth,,
chemicals,c_mepa_raw_birth,decimal,µg/L,0,Newborn MEPA birth levels,,
chemicals,c_mepa_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MEPA at birth,,
chemicals,c_etpa_raw_birth,decimal,µg/L,0,Newborn ETPA birth levels,,
chemicals,c_etpa_lod_birth,decimal,µg/L,0,Limit of detection of newborn  ETPA at birth,,
chemicals,c_prpa_raw_birth,decimal,µg/L,0,Newborn PRPA birth levels,,
chemicals,c_prpa_lod_birth,decimal,µg/L,0,Limit of detection of newborn  PRPA at birth,,
chemicals,c_bupa_raw_birth,decimal,µg/L,0,Newborn BUPA birth levels,,
chemicals,c_bupa_lod_birth,decimal,µg/L,0,Limit of detection of newborn  BUPA at birth,,
chemicals,c_oxbe_raw_birth,decimal,µg/L,0,Newborn OXBE birth levels,,
chemicals,c_oxbe_lod_birth,decimal,µg/L,0,Limit of detection of newborn  OXBE at birth,,
chemicals,c_trcs_raw_birth,decimal,µg/L,0,Newborn TRCS birth levels,,
chemicals,c_trcs_lod_birth,decimal,µg/L,0,Limit of detection of newborn  TRCS at birth,,
chemicals,c_mep_raw_birth,decimal,µg/L,0,Newborn MEP birth levels,,
chemicals,c_mep_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MEP at birth,,
chemicals,c_mibp_raw_birth,decimal,µg/L,0,Newborn MiBP birth levels,,
chemicals,c_mibp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MiBP at birth,,
chemicals,c_mnbp_raw_birth,decimal,µg/L,0,Newborn MnBP birth levels,,
chemicals,c_mnbp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MnBP at birth,,
chemicals,c_mbzp_raw_birth,decimal,µg/L,0,Newborn MBzP birth levels,,
chemicals,c_mbzp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MBzP at birth,,
chemicals,c_mehp_raw_birth,decimal,µg/L,0,Newborn MEHP birth levels,,
chemicals,c_mehp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MEHP at birth,,
chemicals,c_mehhp_raw_birth,decimal,µg/L,0,Newborn MEHHP birth levels,,
chemicals,c_mehhp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MEHHP at birth,,
chemicals,c_meohp_raw_birth,decimal,µg/L,0,Newborn MEOHP birth levels,,
chemicals,c_meohp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MEOHP at birth,,
chemicals,c_mecpp_raw_birth,decimal,µg/L,0,Newborn MECPP birth levels,,
chemicals,c_mecpp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MECPP at birth,,
chemicals,c_mmchp_raw_birth,decimal,µg/L,0,Newborn MMCHP birth levels,,
chemicals,c_mmchp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MMCHP at birth,,
chemicals,c_ohminp_raw_birth,decimal,µg/L,0,Newborn ohminp birth levels,,
chemicals,c_ohminp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  ohminp at birth,,
chemicals,c_oxominp_raw_birth,decimal,µg/L,0,Newborn oxoMiNP birth levels,,
chemicals,c_oxominp_lod_birth,decimal,µg/L,0,Limit of detection of newborn oxoMiNP at birth,,
chemicals,c_cxminp_raw_birth,decimal,µg/L,0,Newborn cxminp birth levels,,
chemicals,c_cxminp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  cxminp at birth,,
chemicals,c_ohmphp_raw_birth,decimal,µg/L,0,Newborn ohmphp birth levels,,
chemicals,c_ohmphp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  ohmphp at birth,,
chemicals,c_ohminch_raw_birth,decimal,µg/L,0,Newborn ohminch birth levels,,
chemicals,c_ohminch_lod_birth,decimal,µg/L,0,Limit of detection of newborn  ohminch at birth,,
chemicals,c_oxominch_raw_birth,decimal,µg/L,0,Newborn oxominch birth levels,,
chemicals,c_oxominch_lod_birth,decimal,µg/L,0,Limit of detection of newborn  oxominch at birth,,
chemicals,c_mnpep_raw_birth,decimal,µg/L,0,Newborn MnPeP birth levels,,
chemicals,c_mnpep_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MnPeP at birth,,
chemicals,c_mchp_raw_birth,decimal,µg/L,0,Newborn MCHP birth levels,,
chemicals,c_mchp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MCHP at birth,,
chemicals,c_mnop_raw_birth,decimal,µg/L,0,Newborn MnOP birth levels,,
chemicals,c_mnop_lod_birth,decimal,µg/L,0,Limit of detection of newborn  MnOP at birth,,
chemicals,c_mmp_raw_birth,decimal,µg/L,0,Newborn mMP birth levels,,
chemicals,c_mmp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  mMP at birth,,
chemicals,c_mhxp_raw_birth,decimal,µg/L,0,Newborn mHxP birth levels,,
chemicals,c_mhxp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  mHxP at birth,,
chemicals,c_mhpp_raw_birth,decimal,µg/L,0,Newborn mHpP birth levels,,
chemicals,c_mhpp_lod_birth,decimal,µg/L,0,Limit of detection of newborn  mHpP at birth,,
chemicals,c_pfhxs_raw_birth,decimal,µg/L,0,Newborn  PFHxS birth levels,,
chemicals,c_pfhxs_lod_birth,decimal,µg/L,0,Limit of detection of newborn   PFHxS at birth,,
chemicals,c_pfhps_raw_birth,decimal,µg/L,0,Newborn  PFHpS birth levels,,
chemicals,c_pfhps_lod_birth,decimal,µg/L,0,Limit of detection of newborn   PFHpS at birth,,
chemicals,c_pfos_raw_birth,decimal,µg/L,0,Newborn  PFOS birth levels,,
chemicals,c_pfos_lod_birth,decimal,µg/L,0,Limit of detection of newborn   PFOS at birth,,
chemicals,c_pfoa_raw_birth,decimal,µg/L,0,Newborn  PFOA birth levels,,
chemicals,c_pfoa_lod_birth,decimal,µg/L,0,Limit of detection of newborn   PFOA at birth,,
chemicals,c_pfna_raw_birth,decimal,µg/L,0,Newborn  PFNA birth levels,,
chemicals,c_pfna_lod_birth,decimal,µg/L,0,Limit of detection of newborn   PFNA at birth,,
chemicals,c_pfda_raw_birth,decimal,µg/L,0,Newborn  PFDA birth levels,,
chemicals,c_pfda_lod_birth,decimal,µg/L,0,Limit of detection of newborn   PFDA at birth,,
chemicals,c_pfunda_raw_birth,decimal,µg/L,0,Newborn  PFUnDA birth levels,,
chemicals,c_pfunda_lod_birth,decimal,µg/L,0,Limit of detection of newborn   PFUnDA at birth,,
chemicals,c_creatinine_raw_birth,decimal,g/L,0,Newborn Creatinine birth levels,,
chemicals,c_creatinine_lod_birth,decimal,g/L,0,Limit of detection of newborn  Creatinine at birth,,
chemicals,c_pcb118_raw_birth,decimal,pg/g,0,Newborn PCB-118 birth levels,,
chemicals,c_pcb118_lod_birth,decimal,pg/g,0,Limit of detection of newborn  PCB-118 at birth,,
chemicals,c_pcb138_raw_birth,decimal,pg/g,0,Newborn  PCB-138 birth levels,,
chemicals,c_pcb138_lod_birth,decimal,pg/g,0,Limit of detection of newborn   PCB-138 at birth,,
chemicals,c_pcb153_raw_birth,decimal,pg/g,0,Newborn  PCB-153 birth levels,,
chemicals,c_pcb153_lod_birth,decimal,pg/g,0,Limit of detection of newborn   PCB-153 at birth,,
chemicals,c_pcb170_raw_birth,decimal,pg/g,0,Newborn  PCB-170 birth levels,,
chemicals,c_pcb170_lod_birth,decimal,pg/g,0,Limit of detection of newborn   PCB-170 at birth,,
chemicals,c_pcb180_raw_birth,decimal,pg/g,0,Newborn  PCB-180 birth levels,,
chemicals,c_pcb180_lod_birth,decimal,pg/g,0,Limit of detection of newborn   PCB-180 at birth,,
chemicals,c_ddt_raw_birth,decimal,pg/g,0,Newborn  DDT birth levels,,
chemicals,c_ddt_lod_birth,decimal,pg/g,0,Limit of detection of newborn   DDT at birth,,
chemicals,c_dde_raw_birth,decimal,pg/g,0,Newborn  DDE birth levels,,
chemicals,c_dde_lod_birth,decimal,pg/g,0,Limit of detection of newborn   DDE at birth,,
chemicals,c_hcb_raw_birth,decimal,pg/g,0,Newborn  HCB birth levels,,
chemicals,c_hcb_lod_birth,decimal,pg/g,0,Limit of detection of newborn   HCB at birth,,
chemicals,c_hch_raw_birth,decimal,pg/g,0,Newborn  HCH birth levels,,
chemicals,c_hch_lod_birth,decimal,pg/g,0,Limit of detection of newborn   HCH at birth,,
chemicals,c_pbde47_raw_birth,decimal,pg/g,0,Newborn  PBDE-47 birth levels,,
chemicals,c_pbde47_lod_birth,decimal,pg/g,0,Limit of detection of newborn   PBDE-47 at birth,,
chemicals,c_pbde153_raw_birth,decimal,pg/g,0,Newborn  PBDE-153 birth levels,,
chemicals,c_pbde153_lod_birth,decimal,pg/g,0,Limit of detection of newborn   PBDE-153 at birth,,
chemicals,c_hg_raw_birth,decimal,µg/L,0,Newborn Hg birth levels,,
chemicals,c_hg_lod_birth,decimal,µg/L,0,Limit of detection of newborn  Hg at birth,,
chemicals,c_cd_raw_birth,decimal,µg/L,0,Newborn  Cd birth levels,,
chemicals,c_cd_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Cd at birth,,
chemicals,c_pb_raw_birth,decimal,µg/L,0,Newborn  Pb birth levels,,
chemicals,c_pb_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Pb at birth,,
chemicals,c_se_raw_birth,decimal,µg/L,0,Newborn  Se birth levels,,
chemicals,c_se_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Se at birth,,
chemicals,c_mn_raw_birth,decimal,µg/L,0,Newborn  Mn birth levels,,
chemicals,c_mn_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Mn at birth,,
chemicals,c_zn_raw_birth,decimal,µg/L,0,Newborn  Zn birth levels,,
chemicals,c_zn_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Zn at birth,,
chemicals,c_as_raw_birth,decimal,µg/L,0,Newborn  As birth levels,,
chemicals,c_as_lod_birth,decimal,µg/L,0,Limit of detection of newborn   As at birth,,
chemicals,c_tl_raw_birth,decimal,µg/L,0,Newborn  Tl birth levels,,
chemicals,c_tl_lod_birth,decimal,µg/L,0,Limit of detection of newborn   Tl at birth,,
chemicals,c_co_raw_birth,decimal,µg/L,0,Newborn  Co birth levels,,
